Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
24473,0.32,Ideal,H,SI1,61.2,56.0,4.43,4.46,2.72,430
108,0.28,Very Good,G,SI1,62.0,55.0,4.2,4.25,2.62,382
6308,0.35,Very Good,I,VS2,62.9,57.0,4.5,4.53,2.84,491
19352,0.71,Good,E,SI1,65.9,57.0,5.51,5.57,3.65,2631
21311,0.31,Ideal,H,VS1,61.6,54.8,4.35,4.37,2.69,557
8076,0.7,Premium,I,I1,62.3,58.0,5.69,5.55,3.51,1107
8443,0.92,Very Good,F,SI1,62.9,56.0,6.2,6.24,3.91,4037
5161,1.01,Good,F,VS2,65.2,57.0,6.19,6.23,4.05,5700
5963,0.56,Good,E,VS2,62.3,63.0,5.22,5.27,3.27,1920
14325,0.37,Premium,F,VS2,60.5,59.0,4.62,4.67,2.81,696
3229,0.9,Premium,D,VS2,63.0,62.0,6.13,6.06,3.84,4586
4788,0.3,Ideal,E,VVS2,61.4,57.0,4.34,4.32,2.66,1013
5617,1.03,Ideal,F,VS1,60.7,56.0,6.54,6.6,3.99,7296
9228,0.35,Ideal,D,VVS2,61.0,57.0,4.54,4.58,2.78,910
10529,0.31,Ideal,G,IF,62.7,57.0,4.34,4.31,2.71,988
22414,0.72,Ideal,H,SI1,61.8,54.0,5.76,5.8,3.57,2359
25623,0.76,Ideal,F,VS1,61.9,55.0,5.88,5.84,3.63,3820
4421,1.21,Ideal,J,VS1,61.8,56.2,6.78,6.86,4.2,5604
6557,0.45,Ideal,G,SI1,62.0,54.0,4.95,4.98,3.08,852
3660,1.12,Ideal,F,VVS1,61.0,56.0,6.71,6.74,4.1,11403
23938,0.7,Very Good,J,SI1,60.2,61.0,5.69,5.73,3.44,1817
17469,1.23,Good,D,I1,63.7,58.0,6.79,6.72,4.3,4050
17103,1.28,Good,I,VS2,58.2,64.0,7.09,7.03,4.11,5319
5662,0.41,Premium,F,SI1,61.0,60.0,4.77,4.81,2.92,755
22637,1.19,Premium,I,SI2,61.6,56.0,6.87,6.83,4.22,4438
7494,0.4,Premium,G,VVS2,61.7,59.0,4.76,4.73,2.93,1050
3910,0.71,Ideal,G,SI2,61.5,55.0,5.74,5.78,3.54,2264
13176,0.32,Ideal,D,VVS1,61.9,56.0,4.36,4.39,2.71,1067
25245,0.55,Ideal,E,VS2,59.8,57.0,5.3,5.34,3.18,1596
6953,0.35,Premium,E,VS2,59.2,58.0,4.59,4.63,2.73,767
22082,2.23,Premium,J,SI1,62.1,59.0,8.29,8.33,5.16,13069
3890,0.73,Ideal,G,SI1,61.9,55.0,5.76,5.8,3.58,3089
10603,1.52,Premium,D,SI2,61.4,54.0,7.51,7.43,4.59,10308
26704,0.97,Premium,D,SI2,60.4,61.0,6.4,6.37,3.86,3585
19795,0.91,Very Good,E,SI1,62.5,61.0,6.1,6.19,3.84,4512
9130,1.02,Premium,E,VVS1,61.5,59.0,6.46,6.41,3.96,11163
23892,1.09,Premium,G,SI1,61.8,59.0,6.59,6.53,4.06,4322
7701,0.53,Ideal,E,VS2,62.0,56.0,5.16,5.2,3.21,1739
23395,0.3,Ideal,H,VS2,60.9,58.0,4.29,4.32,2.62,491
23238,0.43,Premium,I,IF,61.2,58.0,4.88,4.83,2.97,1129
12029,1.02,Premium,H,VS2,61.2,58.0,6.47,6.5,3.97,5217
151,0.92,Very Good,E,VS1,60.9,61.0,6.22,6.25,3.8,5453
20654,1.01,Ideal,I,VS2,59.9,61.0,6.49,6.53,3.9,4685
7007,1.34,Ideal,G,VS1,62.7,57.0,7.1,7.04,4.43,10070
20837,1.06,Very Good,E,VVS2,61.8,58.0,6.52,6.56,4.04,9997
1606,1.51,Good,E,SI1,62.8,59.0,7.16,7.2,4.51,11487
11021,0.53,Ideal,D,VS2,62.3,56.0,5.17,5.14,3.21,1956
18515,1.2,Premium,J,VS2,58.0,59.0,6.98,6.92,4.03,4435
6487,0.71,Ideal,D,VS2,63.0,56.0,5.69,5.65,3.58,3245
19380,2.04,Very Good,I,SI2,62.5,52.0,8.02,8.17,5.06,14477
10096,0.4,Premium,D,VS1,62.1,58.0,4.7,4.73,2.93,1123
4759,1.03,Premium,F,SI2,62.4,59.0,6.45,6.38,4.0,4586
5461,0.75,Premium,G,VS2,61.7,58.0,5.85,5.79,3.59,2760
2201,0.92,Very Good,D,SI2,60.2,61.0,6.27,6.32,3.79,3057
11306,0.9,Good,H,SI1,58.9,61.0,6.27,6.36,3.72,3734
17457,0.68,Premium,D,SI1,59.8,59.0,5.72,5.66,3.4,1909
191,0.32,Ideal,D,VS2,61.7,54.0,4.38,4.43,2.72,758
20978,0.71,Ideal,F,VS1,62.1,57.0,5.73,5.76,3.57,3066
17000,1.02,Ideal,F,VS2,62.8,57.0,6.41,6.36,4.01,7037
9572,1.55,Very Good,G,VS1,60.8,60.0,7.46,7.51,4.55,14386
9556,0.51,Very Good,D,VS2,63.1,58.0,5.13,5.08,3.22,1793
9953,0.24,Very Good,E,VVS1,60.7,60.0,4.01,4.06,2.45,485
7140,0.4,Ideal,H,VVS2,62.1,57.0,4.69,4.74,2.93,877
3457,1.2,Very Good,G,VVS1,60.9,59.0,6.87,6.79,4.16,9139
1468,1.5,Good,I,VS2,60.5,60.0,7.26,7.32,4.41,8780
3456,1.01,Ideal,I,SI2,62.8,57.0,6.36,6.41,4.01,4244
25546,0.3,Premium,E,VS2,62.5,59.0,4.27,4.3,2.68,658
25309,1.01,Good,F,SI1,57.8,58.0,6.65,6.6,3.83,4989
17067,0.51,Ideal,G,SI1,61.9,56.0,5.11,5.17,3.17,1321
15180,0.5,Premium,F,VS1,61.3,59.0,5.09,5.15,3.14,1710
1271,0.35,Ideal,F,VVS1,60.6,57.0,4.57,4.6,2.78,994
10579,0.52,Ideal,G,VVS1,60.6,57.0,5.21,5.26,3.17,2387
19676,1.32,Ideal,I,VS1,61.2,57.0,7.12,7.06,4.34,7617
9213,0.3,Ideal,G,VS2,62.3,56.0,4.27,4.3,2.67,526
24643,0.41,Very Good,F,VS2,63.2,57.0,4.76,4.74,3.0,1107
21059,0.55,Ideal,G,VS1,60.9,55.0,5.29,5.32,3.23,1786
22903,1.11,Very Good,H,SI1,61.9,58.0,6.63,6.65,4.11,5780
18616,1.27,Ideal,F,SI2,62.0,55.0,6.95,6.9,4.3,5405
23388,1.02,Very Good,G,VVS1,62.1,59.0,6.36,6.39,3.96,7861
9268,0.53,Very Good,F,SI1,61.7,55.0,5.22,5.24,3.23,1370
18288,0.34,Ideal,E,VS1,61.2,57.0,4.45,4.51,2.74,805
5409,1.0,Good,J,VS2,64.3,59.0,6.27,6.21,4.01,3580
6315,0.58,Good,E,SI1,61.0,62.0,5.36,5.33,3.26,1844
21074,1.56,Good,I,SI1,64.0,57.0,7.32,7.28,4.67,6246
8736,1.01,Good,D,SI2,63.9,57.0,6.36,6.29,4.04,4672
22487,0.23,Very Good,E,VS1,60.4,62.0,3.93,3.99,2.39,378
26684,0.3,Very Good,J,VS1,63.4,55.0,4.3,4.25,2.71,506
4522,0.41,Very Good,E,SI1,63.2,58.0,4.72,4.68,2.97,904
6838,0.8,Premium,I,SI1,,60.0,6.01,5.95,3.64,2507
18039,0.23,Very Good,F,VS1,63.2,58.0,3.89,3.86,2.45,483
6858,0.9,Good,H,SI2,62.7,64.0,6.09,6.0,3.79,2883
7188,0.51,Premium,G,VVS1,62.4,58.0,5.09,5.13,3.19,1925
19987,1.67,Ideal,I,VS2,61.9,57.0,7.56,7.59,4.69,12406
15662,0.5,Very Good,G,VS1,62.9,58.0,5.06,5.08,3.19,1569
1879,0.52,Premium,E,VS1,61.6,58.0,5.14,5.18,3.18,1668
14303,0.8,Very Good,F,VS1,63.6,56.0,5.83,5.94,3.74,3471
14854,0.27,Very Good,E,VS2,63.0,57.0,4.12,4.16,2.61,470
10914,0.27,Ideal,I,VS1,61.9,54.0,4.15,4.18,2.58,432
17356,0.24,Very Good,E,VS1,59.8,58.0,4.02,4.11,2.43,419
14619,1.57,Premium,J,VS1,61.3,59.0,7.44,7.47,4.57,8595
18935,1.5,Premium,H,SI1,61.8,60.0,7.31,7.23,4.49,10567
16973,1.14,Good,G,SI2,63.7,60.0,6.69,6.6,4.24,4233
4060,0.27,Very Good,F,VVS2,61.8,57.0,4.15,4.17,2.57,682
25121,2.01,Premium,J,SI1,62.3,59.0,8.03,7.97,4.98,12048
9399,0.31,Ideal,H,VVS1,62.0,55.0,4.34,4.37,2.7,671
15668,0.47,Fair,G,SI1,58.4,60.0,5.16,5.12,3.0,1086
17391,0.91,Very Good,F,SI1,60.1,58.0,6.3,6.35,3.8,3879
6869,0.31,Very Good,F,VVS1,62.4,57.0,4.3,4.32,2.69,897
21320,0.31,Ideal,E,IF,60.9,55.0,4.39,4.41,2.68,987
2723,0.31,Very Good,E,SI1,63.0,57.0,4.29,4.32,2.71,544
874,1.02,Ideal,G,VVS2,62.1,54.0,6.54,6.51,4.05,8847
10675,0.41,Premium,F,VS1,60.8,58.0,4.82,4.76,2.91,1076
9516,2.01,Very Good,H,SI1,,60.0,8.25,8.2,4.94,17476
8218,1.25,Premium,G,VS2,61.2,57.0,6.95,6.91,4.24,7948
26446,0.76,Very Good,H,SI1,62.6,58.0,5.76,5.84,3.63,2396
21591,0.55,Premium,E,VS2,59.1,60.0,5.35,5.31,3.15,1664
9217,0.27,Ideal,F,VS2,61.9,54.0,4.14,4.16,2.57,583
19614,1.0,Premium,D,SI1,61.3,54.0,6.39,6.37,3.91,5488
18775,0.5,Good,H,SI1,64.5,58.0,4.97,4.99,3.21,1017
19324,0.58,Good,G,VS2,58.4,59.0,5.4,5.46,3.17,1605
23528,0.54,Ideal,E,SI2,60.4,57.0,5.33,5.27,3.2,1340
24914,0.58,Ideal,E,VS2,61.9,57.0,5.37,5.33,3.31,1984
1882,1.76,Ideal,F,SI2,62.6,55.0,7.69,7.64,4.8,9659
21730,0.53,Premium,F,SI1,62.0,59.0,5.23,5.16,3.22,1428
6678,2.09,Premium,H,SI2,62.1,58.0,8.22,8.17,5.09,17156
25116,2.02,Very Good,I,VS2,58.8,57.0,8.21,8.29,4.85,14620
8069,0.43,Ideal,E,SI2,61.9,57.0,4.86,4.83,3.0,919
6615,0.34,Very Good,G,IF,59.4,56.0,4.59,4.63,2.74,917
6781,0.51,Ideal,E,VS1,61.8,56.0,5.17,5.19,3.2,1851
237,1.0,Ideal,F,VS2,62.6,57.0,6.4,6.35,3.99,6804
16530,0.31,Ideal,D,SI1,60.8,56.0,4.32,4.37,2.64,571
11687,0.7,Very Good,H,VVS1,63.5,58.0,5.63,5.59,3.56,2682
16807,1.07,Ideal,G,SI1,62.2,56.0,6.52,6.56,4.07,5551
10593,0.3,Ideal,G,VVS2,62.4,55.0,4.32,4.34,2.7,665
20587,0.25,Very Good,E,VVS1,62.9,59.0,3.99,4.02,2.52,576
10146,0.52,Very Good,E,VS1,58.9,64.0,5.23,5.3,3.1,2092
24760,0.55,Ideal,G,SI1,61.9,57.0,5.23,5.27,3.25,1605
4247,0.5,Ideal,F,SI2,61.6,57.0,5.14,5.08,3.15,1016
23391,1.01,Premium,F,SI2,58.3,58.0,6.56,6.55,3.82,3897
24548,0.52,Very Good,D,SI2,62.4,59.0,5.05,5.15,3.18,1289
23733,1.21,Ideal,H,SI1,61.1,57.0,6.91,6.83,4.2,6180
25062,1.53,Very Good,H,SI1,63.4,55.0,7.3,7.34,4.64,10473
26504,1.1,Ideal,I,VS1,62.3,55.0,6.64,6.6,4.12,5864
16383,0.9,Good,H,SI2,63.6,60.0,6.11,6.06,3.87,3193
20625,1.51,Premium,G,VS1,60.1,58.0,7.48,7.45,4.49,14507
4944,0.51,Ideal,D,VS2,62.4,55.0,5.14,5.11,3.2,1882
3026,4.01,Premium,J,I1,62.5,62.0,10.02,9.94,6.24,15223
6814,0.38,Ideal,E,SI1,61.4,57.0,4.67,4.64,2.86,838
24013,1.02,Ideal,H,SI2,61.9,56.0,6.47,6.51,4.02,4353
25934,1.29,Very Good,G,VS2,58.7,58.0,7.11,7.27,4.22,8684
7720,1.06,Ideal,F,SI2,62.7,56.0,6.52,6.47,4.07,3461
10059,1.51,Very Good,G,SI2,60.5,54.6,7.36,7.4,4.46,8637
10436,0.42,Ideal,F,VVS2,61.1,57.0,4.84,4.82,2.95,1221
15161,1.31,Good,G,SI2,63.8,56.0,7.03,6.89,4.44,4864
7099,1.07,Ideal,E,VVS2,61.3,56.0,6.53,6.6,4.02,10222
8899,0.58,Fair,F,I1,66.3,55.0,5.18,5.1,3.41,893
19335,0.9,Ideal,F,SI2,61.9,56.0,6.19,6.24,3.85,3796
21674,0.37,Premium,F,SI1,60.3,58.0,4.62,4.66,2.8,616
2661,0.71,Ideal,D,SI1,62.3,56.0,5.72,5.7,3.56,3316
24840,0.34,Very Good,G,VVS2,62.3,59.0,4.45,4.48,2.78,740
7219,0.5,Premium,F,VS2,62.7,59.0,5.05,5.09,3.18,1436
4354,0.9,Very Good,G,SI2,62.0,59.0,6.14,6.19,3.82,3445
6486,0.71,Premium,F,SI1,58.5,59.0,5.87,5.82,3.42,2345
20117,1.01,Fair,E,SI1,69.5,55.0,6.0,5.94,4.15,4853
2257,0.33,Ideal,G,VS2,62.2,56.0,4.44,4.43,2.76,743
9873,1.51,Ideal,J,VS1,61.9,56.0,7.41,7.35,4.57,8524
4690,0.71,Fair,G,SI2,64.8,58.0,5.6,5.57,3.62,2055
1027,1.22,Premium,H,SI2,60.7,59.0,6.91,6.87,4.18,5671
16328,1.03,Very Good,E,VS2,61.3,61.0,6.46,6.53,3.98,5800
13101,1.64,Fair,E,SI2,63.1,60.0,7.58,7.5,4.75,8954
18313,2.01,Premium,F,SI2,59.5,59.0,8.24,8.15,4.88,15841
12895,1.21,Premium,D,SI2,62.5,57.0,6.79,6.71,4.22,6505
19531,1.64,Ideal,G,VS2,61.5,56.0,7.59,7.62,4.68,16297
3718,0.4,Ideal,J,VS2,62.3,55.0,4.72,4.75,2.95,598
21387,0.4,Ideal,G,SI2,62.1,55.0,4.73,4.74,2.94,926
7250,0.34,Ideal,G,SI1,61.9,55.0,4.5,4.52,2.79,540
23163,0.7,Good,F,SI1,63.7,58.0,5.62,5.65,3.59,2242
3985,0.35,Ideal,D,VS2,62.4,55.0,4.48,4.52,2.81,829
927,0.6,Ideal,H,VS1,61.6,56.0,5.4,5.42,3.33,1820
16419,1.13,Premium,D,SI2,60.9,59.0,6.65,6.72,4.07,5133
26137,0.36,Ideal,D,VS2,62.5,55.0,4.55,4.57,2.85,773
9728,0.3,Premium,H,SI1,60.1,55.0,4.41,4.38,2.64,554
8224,1.56,Ideal,H,SI1,62.2,55.0,7.41,7.45,4.62,12082
826,0.33,Ideal,D,VS1,61.7,55.0,4.47,4.48,2.76,739
7457,0.38,Ideal,F,VVS1,62.4,54.0,4.66,4.7,2.92,1096
19331,0.53,Ideal,E,VS2,60.9,59.0,5.17,5.21,3.16,1607
12905,0.4,Ideal,G,IF,61.1,56.0,4.76,4.79,2.92,1257
1997,1.5,Premium,F,SI2,58.5,60.0,7.52,7.48,4.39,7644
18031,0.32,Premium,F,VS2,59.4,58.0,4.44,4.48,2.65,645
6801,2.21,Very Good,G,SI2,60.7,62.0,8.42,8.48,5.13,15825
7441,0.52,Premium,D,SI1,62.7,58.0,5.2,5.16,3.25,1605
10464,1.27,Ideal,E,VS2,61.8,55.0,7.03,6.92,4.31,6543
26129,0.38,Very Good,G,VS1,61.9,54.0,4.65,4.69,2.89,693
1284,1.01,Very Good,F,SI1,60.7,58.0,6.4,6.51,3.92,5248
17325,1.12,Premium,H,SI2,62.4,58.0,6.63,6.58,4.12,4250
9154,0.92,Ideal,G,SI2,63.0,57.0,6.16,6.13,3.87,3697
21797,1.01,Very Good,E,SI1,62.9,60.0,6.35,6.43,4.02,5499
21772,0.32,Premium,G,VS2,61.1,58.0,4.42,4.45,2.71,561
25760,0.3,Ideal,G,IF,62.1,55.0,4.32,4.35,2.69,863
10063,1.12,Fair,I,SI2,64.6,57.0,6.5,6.47,4.19,3669
22915,1.32,Premium,H,VS1,,58.0,7.09,7.01,4.32,5958
5587,0.9,Very Good,I,VS2,61.2,57.0,6.15,6.2,3.78,3720
7557,0.3,Ideal,G,VS2,62.0,54.0,4.33,4.35,2.69,545
6799,1.0,Very Good,G,VS1,59.1,61.0,6.48,6.54,3.85,6435
14649,1.31,Very Good,I,SI2,62.7,58.0,6.88,6.94,4.33,5916
8459,0.35,Ideal,D,VVS1,61.5,57.0,4.55,4.52,2.79,1247
17326,0.71,Premium,F,VS2,59.6,59.0,5.81,5.77,3.45,2686
6452,0.59,Ideal,G,IF,59.5,58.0,5.49,5.57,3.29,2551
4223,2.08,Premium,H,I1,61.7,57.0,8.23,8.18,5.06,6150
15665,1.2,Ideal,H,VS2,62.8,57.0,6.75,6.79,4.25,7072
16160,0.57,Ideal,G,VS1,62.5,54.2,5.29,5.31,3.31,1943
23714,1.01,Premium,J,SI2,63.0,60.0,6.38,6.31,4.0,3421
5549,0.58,Premium,E,SI1,60.7,61.0,5.47,5.27,3.28,1641
18700,1.51,Premium,J,SI1,63.0,58.0,7.32,7.28,4.6,7441
12765,0.4,Good,D,SI2,63.4,59.0,4.67,4.7,2.97,622
12110,0.57,Ideal,E,VS2,60.4,57.0,5.4,5.35,3.25,1949
24315,0.31,Ideal,D,VVS1,62.1,54.0,4.34,4.36,2.7,934
21094,1.01,Good,F,VVS2,63.6,60.0,6.31,6.36,4.03,6932
10142,0.73,Premium,E,SI2,61.8,58.0,5.76,5.71,3.54,2278
19344,0.7,Very Good,E,SI2,,59.0,5.7,5.75,3.46,2453
14067,0.51,Very Good,D,VS1,62.4,58.0,5.13,5.16,3.21,1849
10685,1.5,Premium,I,VS1,62.7,59.0,7.25,7.3,4.56,9900
22374,0.71,Very Good,E,VS1,61.6,59.0,5.65,5.72,3.5,3464
3818,0.93,Premium,F,VS2,61.7,58.0,6.22,6.29,3.86,4961
4992,2.12,Very Good,J,SI2,62.3,61.0,8.16,8.21,5.1,12030
26811,1.01,Ideal,G,VS2,63.0,57.0,6.42,6.35,4.02,6027
17585,0.35,Premium,D,SI1,61.8,59.0,4.56,4.54,2.81,827
20396,1.06,Very Good,G,VVS2,62.9,56.0,6.56,6.6,4.14,7695
7774,0.37,Ideal,E,VS2,62.7,56.0,4.6,4.55,2.87,1041
15829,0.71,Ideal,E,VS2,61.7,56.0,5.73,5.75,3.54,2709
15620,1.34,Very Good,J,VS1,61.7,59.0,7.03,7.14,4.37,6237
26259,1.06,Premium,D,SI2,59.8,61.0,6.63,6.58,3.95,4483
371,0.3,Good,F,IF,60.0,63.0,4.3,4.36,2.6,742
10039,1.5,Premium,E,VS2,61.8,59.0,7.38,7.31,4.54,14925
1599,0.4,Ideal,E,VS1,60.1,57.0,4.77,4.82,2.88,931
13159,0.31,Ideal,E,VVS2,61.4,58.0,4.33,4.37,2.67,755
4542,1.13,Ideal,D,VS1,61.2,57.0,6.7,6.72,4.1,11477
21544,0.5,Good,E,SI1,64.0,57.0,5.04,4.99,3.21,1155
11993,0.54,Ideal,G,VVS2,61.2,56.0,5.25,5.3,3.22,1914
3997,1.54,Premium,G,VS2,60.9,59.0,7.49,7.45,4.55,12800
11397,0.9,Very Good,E,SI1,62.3,61.0,6.12,6.17,3.83,3868
5516,1.01,Premium,F,VS1,62.6,58.0,6.48,6.37,4.02,6176
24319,0.35,Premium,F,VS1,60.7,58.0,4.58,4.54,2.77,984
11601,0.3,Ideal,H,VS1,62.2,54.0,4.29,4.33,2.68,539
535,0.32,Good,E,VS1,59.5,64.0,4.42,4.45,2.64,756
13926,1.51,Ideal,E,SI2,62.7,55.0,7.27,7.18,4.53,7272
9051,1.06,Ideal,F,VVS2,61.3,57.0,6.56,6.59,4.03,9547
13735,0.32,Very Good,F,VS2,63.3,57.0,4.38,4.34,2.76,773
10936,0.53,Premium,H,VS1,60.5,57.0,5.34,5.27,3.21,1607
25095,1.0,Very Good,E,SI1,59.6,60.0,6.43,6.48,3.85,5351
19475,1.5,Good,H,VS2,63.9,60.0,7.17,7.22,4.6,10692
9251,1.09,Premium,G,VVS2,59.5,61.0,6.74,6.7,4.0,8454
4593,0.52,Ideal,G,VVS2,60.8,57.0,5.16,5.21,3.15,1911
25855,0.51,Ideal,G,VS1,61.9,56.0,5.11,5.14,3.17,1668
9951,0.33,Very Good,H,IF,61.7,55.0,4.45,4.48,2.75,795
17328,0.51,Ideal,G,IF,62.9,58.0,5.07,5.11,3.2,2146
26022,1.51,Premium,E,SI2,62.0,62.0,7.16,7.09,4.42,7610
25227,0.41,Ideal,G,IF,62.1,57.0,4.76,4.77,2.96,1276
10998,0.48,Ideal,I,VVS2,62.1,56.0,5.01,5.04,3.12,1061
22197,0.52,Premium,E,VS2,62.5,60.0,5.14,5.1,3.2,1694
18713,1.23,Very Good,G,SI1,63.1,56.0,6.81,6.78,4.29,6665
9426,0.41,Premium,G,SI1,60.3,60.0,4.8,4.76,2.88,923
2845,0.92,Ideal,I,SI1,,57.0,6.22,6.27,3.86,4488
7668,0.3,Ideal,F,VS2,63.0,55.0,4.29,4.28,2.7,673
798,1.15,Ideal,E,VVS2,61.5,57.0,6.72,6.75,4.14,12193
5994,1.07,Ideal,G,SI2,62.4,57.0,6.56,6.58,4.1,4419
23605,2.03,Ideal,I,VS2,59.9,60.0,8.17,8.27,4.92,15826
5700,1.0,Ideal,E,SI1,61.6,57.0,6.37,6.45,3.95,5331
1591,1.09,Premium,F,SI1,62.7,58.0,6.51,6.56,4.1,5287
20415,0.31,Ideal,E,VS1,61.8,55.0,4.36,4.38,2.7,692
17920,0.9,Good,D,SI1,61.9,62.0,6.15,6.17,3.81,4419
16984,0.5,Ideal,D,VS2,62.5,54.0,5.05,5.09,3.17,1752
14562,1.24,Premium,H,VS2,62.8,57.0,6.83,6.79,4.28,5305
5355,0.3,Ideal,D,VVS2,61.7,57.0,4.3,4.32,2.66,1041
5557,0.7,Fair,F,VS2,66.4,53.0,5.51,5.49,3.65,2516
16719,0.36,Very Good,H,VVS2,61.3,55.0,4.58,4.64,2.81,668
16444,0.4,Very Good,F,VS1,61.3,54.0,4.8,4.83,2.95,890
6110,0.31,Ideal,E,SI2,61.7,56.0,4.35,4.4,2.7,435
20331,1.01,Good,H,SI2,63.5,60.0,6.23,6.31,3.98,3971
20640,0.9,Good,H,SI2,62.4,61.0,6.03,6.11,3.79,3160
8526,0.9,Very Good,G,SI2,62.4,55.0,6.13,6.17,3.84,3539
22448,0.5,Very Good,E,SI1,59.4,60.0,5.14,5.16,3.06,1293
23991,1.04,Premium,E,VVS1,62.5,59.0,6.46,6.41,4.02,10539
106,1.22,Ideal,G,VS1,60.7,57.0,6.93,6.94,4.21,9002
15330,0.3,Ideal,D,VS1,61.2,59.0,4.29,4.31,2.63,742
18692,1.0,Fair,G,I1,67.3,57.0,6.26,6.12,4.18,1954
25810,0.74,Premium,D,SI1,62.4,59.0,5.73,5.8,3.6,3036
12098,1.2,Premium,H,VS2,62.4,59.0,6.73,6.69,4.19,6416
17346,0.3,Ideal,E,VVS2,60.8,57.0,4.33,4.35,2.64,742
21495,0.9,Very Good,E,SI1,63.0,56.0,6.11,6.15,3.86,4315
4182,1.24,Good,G,SI2,63.7,60.0,6.77,6.7,4.3,4861
13214,0.3,Very Good,F,VVS2,62.4,57.0,4.25,4.27,2.66,694
9303,1.6,Ideal,J,VS1,62.0,53.0,7.57,7.56,4.69,10011
17467,0.42,Ideal,D,VVS2,62.6,56.0,4.79,4.77,2.99,1389
13929,0.7,Very Good,F,SI1,60.3,59.0,5.73,5.82,3.48,2409
18885,0.9,Very Good,E,VS2,62.9,57.0,6.16,6.18,3.88,4580
25229,1.3,Premium,H,SI2,60.1,57.0,7.17,7.13,4.3,6406
4470,1.53,Premium,J,VVS1,61.6,58.0,7.37,7.4,4.55,9155
24976,1.51,Ideal,I,VS2,62.6,55.0,7.29,7.34,4.58,9891
26553,0.23,Very Good,F,VVS2,60.4,61.0,3.93,3.95,2.38,505
18703,0.87,Ideal,D,SI2,61.4,54.0,6.15,6.2,3.79,4012
8771,0.91,Good,H,SI1,58.2,59.0,6.36,6.4,3.71,3855
14456,0.31,Very Good,G,VVS1,62.8,57.0,4.3,4.33,2.71,761
5572,0.3,Ideal,E,VVS1,62.5,57.0,4.27,4.3,2.68,862
4059,0.24,Very Good,E,VVS2,62.2,60.0,3.97,4.01,2.48,485
16201,0.39,Ideal,G,IF,60.6,56.0,4.73,4.76,2.87,1209
14741,0.76,Ideal,E,SI1,61.3,55.0,5.87,5.91,3.61,3584
24681,0.95,Premium,H,SI2,58.8,60.0,6.45,6.38,3.77,3652
21128,0.32,Ideal,G,IF,61.7,56.0,4.39,4.42,2.72,918
19271,0.9,Good,H,VS1,64.1,57.0,6.07,6.04,3.88,4234
23578,0.7,Fair,D,SI2,67.8,58.0,5.51,5.44,3.71,1770
23325,0.31,Ideal,D,SI1,61.5,56.0,4.33,4.35,2.67,571
26908,1.63,Very Good,G,VS1,62.5,60.0,7.43,7.51,4.67,14404
6323,1.55,Ideal,I,SI1,62.3,54.8,7.37,7.39,4.61,9117
22128,2.01,Good,I,SI1,58.5,62.0,8.24,8.31,4.84,14998
9067,1.01,Ideal,J,SI2,61.9,55.0,6.5,6.43,4.01,4174
12523,2.01,Very Good,H,SI2,60.5,61.0,8.09,8.14,4.91,16140
23533,1.6,Premium,G,VVS2,60.6,60.0,7.57,7.51,4.57,16215
2386,0.58,Very Good,F,VVS1,59.7,57.0,5.48,5.51,3.28,2636
4998,0.26,Ideal,F,VVS1,60.3,56.0,4.15,4.17,2.51,733
20035,1.1,Ideal,J,SI1,62.2,55.0,6.62,6.65,4.13,4275
7349,0.41,Very Good,D,VS1,62.9,57.0,4.73,4.75,2.98,1151
20461,0.33,Ideal,G,VVS2,61.5,55.0,4.47,4.51,2.76,713
18406,0.57,Ideal,E,VS2,62.1,55.0,5.33,5.37,3.32,1654
20246,1.24,Premium,D,SI2,60.6,59.0,6.99,6.96,4.23,4916
11324,0.76,Ideal,D,VS1,61.3,57.0,5.87,5.9,3.61,4229
23957,1.2,Ideal,G,VVS2,61.2,56.0,6.92,6.89,4.23,10846
23544,0.5,Ideal,H,SI1,61.3,56.0,5.12,5.16,3.15,1666
9707,0.31,Very Good,H,VS2,63.1,58.0,4.32,4.27,2.71,628
3278,1.02,Very Good,D,SI2,58.8,58.0,6.62,6.68,3.91,4964
7732,1.02,Premium,H,VS2,61.9,57.0,6.5,6.4,3.99,5171
21952,1.03,Fair,G,SI1,64.7,63.0,6.36,6.31,4.1,4424
18967,0.3,Very Good,H,SI1,63.4,58.0,4.24,4.21,2.68,540
3150,1.59,Premium,J,VS2,62.6,59.0,7.45,7.43,4.66,7953
18848,1.01,Premium,D,SI2,61.0,62.0,6.43,6.39,3.91,4939
24479,1.05,Premium,D,SI1,60.5,56.0,6.7,6.59,4.0,5927
9844,0.71,Ideal,H,SI1,61.3,58.0,5.73,5.78,3.53,2368
7574,0.31,Premium,F,VVS1,61.8,59.0,4.35,4.33,2.68,959
3793,0.9,Premium,D,SI1,61.7,56.0,6.16,6.09,3.78,3568
17181,1.2,Very Good,G,VVS1,63.3,59.0,6.72,6.64,4.23,8928
7372,1.25,Ideal,J,SI1,62.4,57.0,6.86,6.92,4.3,5252
14779,0.7,Very Good,H,SI1,58.5,65.0,5.81,5.84,3.41,2475
6307,0.76,Premium,D,VS2,61.7,59.0,5.87,5.9,3.63,3581
22013,0.85,Ideal,D,VS2,61.9,55.0,6.07,6.14,3.78,3821
6236,1.01,Very Good,G,VVS2,63.0,59.0,6.34,6.41,4.01,6843
524,1.04,Ideal,F,SI1,59.9,56.0,6.64,6.58,3.96,4403
